#,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,repay_fail,loan_income_ratio,installment_income_ratio,int_rate_x_amount,Prob_Default,Decision,Real_Default
34576,874227,1088625,20000.0,20000.0,19975.0,60 months,15.23,478.22,6 years,MORTGAGE,140000.0,Verified,sept-11,debt_consolidation,660xx,KS,19.01,0.0,sept-93,1.0,,10.0,0.0,89584.0,82%,18.0,28582.44,28546.71,20000.0,8582.44,mar-16,3236.78,,mar-16,0,0.14285714285714285,0.040990285714285715,304600.0,0.00014490680577038334,Approve,0
28752,485257,618154,15000.0,15000.0,14900.0,36 months,13.48,508.87,6 years,OWN,125000.0,Not Verified,feb-10,home_improvement,334xx,FL,16.85,0.0,sept-89,1.0,,7.0,0.0,206877.0,92.50%,14.0,4617.3,4586.74,2826.26,1235.34,nov-10,508.87,Apr-11,Apr-11,1,0.12,0.04885152,202200.0,0.9999520423510644,Reject,1
14382,493404,631262,5500.0,5500.0,5500.0,36 months,16.07,193.57,10+ years,MORTGAGE,47245.0,Not Verified,mar-10,other,346xx,FL,19.35,0.0,feb-93,8.0,35.0,6.0,0.0,689.0,10.90%,12.0,6714.503983,6714.5,5500.0,1214.5,Jan-12,2662.5,feb-12,feb-12,0,0.11641443538998836,0.049165837654778284,88385.0,0.00010019195164037584,Approve,0
29437,503164,647448,3000.0,3000.0,2975.0,36 months,6.76,92.31,4 years,MORTGAGE,60000.0,Not Verified,Apr-10,debt_consolidation,301xx,GA,23.86,0.0,Dec-99,0.0,,12.0,0.0,1740.0,14.70%,24.0,3323.544929,3295.85,3000.0,323.54,Apr-13,107.29,,Dec-15,0,0.05,0.018462,20280.0,9.799061968135804e-05,Approve,0
37300,518471,670177,13200.0,9050.0,8983.589575,60 months,17.93,229.47,10+ years,RENT,46800.0,Source Verified,may-10,debt_consolidation,913xx,CA,15.87,0.0,Dec-94,0.0,,6.0,1.0,4094.0,97.50%,18.0,13629.82618,13520.62,9050.0,4579.83,may-15,242.1,,Apr-15,0,0.28205128205128205,0.058838461538461534,236676.0,0.0018384563309102465,Approve,0
11822,1009747,1236723,3600.0,3600.0,3600.0,36 months,7.9,112.65,8 years,MORTGAGE,52800.0,Source Verified,nov-11,major_purchase,761xx,TX,19.71,0.0,nov-00,3.0,,15.0,0.0,3909.0,13.40%,16.0,4034.84171,4034.84,3600.0,434.84,Apr-14,881.8,,mar-16,0,0.06818181818181818,0.02560227272727273,28440.0,0.00018288457765559582,Approve,0
23283,877707,1079657,25000.0,25000.0,24727.21458,60 months,13.99,581.58,10+ years,MORTGAGE,72000.0,Verified,sept-11,debt_consolidation,028xx,RI,22.98,0.0,Aug-93,1.0,,9.0,0.0,50160.0,83.50%,29.0,22423.77,21960.29,11582.71,7588.26,jun-14,581.58,,nov-14,1,0.3472222222222222,0.09693000000000002,349750.0,0.9999966723943684,Reject,1
17781,460657,575227,1200.0,1200.0,1200.0,36 months,12.53,40.16,< 1 year,RENT,15600.0,Not Verified,nov-09,car,840xx,UT,23.69,0.0,oct-02,1.0,,3.0,0.0,7826.0,70.50%,4.0,1445.747717,1445.75,1200.0,245.75,Dec-12,44.38,,jul-13,0,0.07692307692307693,0.03089230769230769,15036.0,4.886436248591123e-05,Approve,0
31206,572697,736657,12000.0,12000.0,12000.0,36 months,7.51,373.33,1 year,MORTGAGE,1200000.0,Not Verified,sept-10,debt_consolidation,070xx,NJ,9.17,0.0,oct-89,2.0,,12.0,0.0,26684.0,51.90%,26.0,13440.09477,13440.09,12000.0,1440.09,oct-13,407.64,,jun-16,0,0.01,0.0037333,90120.0,4.120789624396394e-06,Approve,0
19852,490678,626657,12000.0,12000.0,11925.0,36 months,7.88,375.37,10+ years,MORTGAGE,100000.0,Not Verified,mar-10,debt_consolidation,105xx,NY,11.83,0.0,Apr-95,0.0,29.0,15.0,0.0,11876.0,44.40%,29.0,13514.24947,13429.79,12000.0,1514.25,mar-13,398.12,,jun-16,0,0.12,0.045044400000000005,94560.0,0.00012253990564072744,Approve,0
33386,1059736,1291552,20000.0,20000.0,20000.0,36 months,8.9,635.07,3 years,RENT,65000.0,Verified,Dec-11,credit_card,069xx,CT,14.99,0.0,Aug-03,2.0,,8.0,0.0,10559.0,44.50%,17.0,22862.29,22862.29,20000.0,2862.29,Dec-14,649.94,,Aug-15,0,0.3076923076923077,0.11724369230769231,178000.0,5.8055059606445457e-05,Approve,0
26200,551171,710334,5000.0,5000.0,5000.0,60 months,15.21,119.51,2 years,MORTGAGE,29268.0,Verified,Aug-10,other,358xx,AL,13.28,1.0,Dec-97,1.0,23.0,5.0,0.0,3667.0,43.10%,23.0,2361.88,2361.88,1122.49,1020.05,mar-12,119.51,,jul-12,1,0.17083504168375016,0.04899958999589996,76050.0,0.9999139997489164,Reject,1
13709,708724,901247,14000.0,14000.0,14000.0,60 months,17.88,354.6,9 years,MORTGAGE,50000.0,Source Verified,Apr-11,home_improvement,932xx,CA,13.68,0.0,jun-01,2.0,,10.0,0.0,8675.0,56.70%,14.0,21275.50003,21275.5,14000.0,7275.5,Apr-16,354.1,,Apr-16,0,0.28,0.08510400000000001,250320.0,0.00034065547945230943,Approve,0
34601,529659,684944,4000.0,4000.0,3500.0,36 months,11.49,131.89,2 years,RENT,15000.0,Not Verified,jun-10,other,347xx,FL,14.56,0.0,jun-03,2.0,,3.0,0.0,5165.0,28.20%,3.0,4324.031886,3783.53,4000.0,324.03,Apr-11,2178.8,,Aug-13,0,0.26666666666666666,0.105512,45960.0,3.847226010894947e-05,Approve,0
15226,540617,697947,5000.0,5000.0,5000.0,36 months,10.38,162.23,6 years,MORTGAGE,30000.0,Not Verified,jul-10,debt_consolidation,231xx,VA,3.8,0.0,Aug-99,0.0,,2.0,0.0,3164.0,28.80%,8.0,5751.010868,5751.01,5000.0,751.01,Aug-12,1861.49,,feb-16,0,0.16666666666666666,0.06489199999999999,51900.00000000001,1.0804255911395541e-05,Approve,0
36853,607881,779777,16200.0,16200.0,16175.0,36 months,15.57,566.12,2 years,RENT,60000.0,Verified,nov-10,debt_consolidation,900xx,CA,13.86,0.0,mar-99,2.0,,6.0,0.0,9692.0,99.90%,16.0,19470.78717,19440.74,16200.0,3270.79,sept-12,1874.35,,sept-12,0,0.27,0.113224,252234.0,0.0001884148756453975,Approve,0
26666,890975,1107707,20000.0,20000.0,19750.0,36 months,7.9,625.81,4 years,MORTGAGE,90000.0,Verified,sept-11,debt_consolidation,707xx,LA,14.33,0.0,jul-98,0.0,,10.0,0.0,13584.0,47.30%,36.0,22528.96085,22247.35,20000.0,2528.96,oct-14,630.69,,nov-15,0,0.2222222222222222,0.08344133333333333,158000.0,8.425597534946608e-05,Approve,0
21508,970810,1192296,4800.0,4800.0,4500.0,36 months,7.51,149.34,10+ years,MORTGAGE,49200.0,Source Verified,oct-11,car,180xx,PA,5.0,0.0,Apr-01,0.0,,4.0,0.0,9620.0,42.20%,6.0,5375.913797,5039.92,4800.0,575.91,oct-14,163.63,,oct-14,0,0.0975609756097561,0.03642439024390244,36048.0,0.0002913023423007002,Approve,0
17103,1027822,1257204,1800.0,1800.0,1800.0,36 months,7.51,56.0,10+ years,MORTGAGE,58000.0,Not Verified,nov-11,car,424xx,KY,26.92,0.0,Jan-92,0.0,,10.0,0.0,10141.0,48.10%,28.0,2012.517528,2012.52,1800.0,212.52,Aug-14,278.09,,jun-16,0,0.03103448275862069,0.011586206896551723,13518.0,0.0005844276344494641,Approve,0
34442,408282,458279,20000.0,20000.0,3475.000455,36 months,14.74,690.74,2 years,MORTGAGE,165396.0,Source Verified,may-09,debt_consolidation,604xx,IL,12.38,0.0,jun-98,5.0,27.0,21.0,0.0,16244.0,59.50%,63.0,7606.34,1319.5,1813.16,949.2,oct-09,690.74,mar-10,jun-16,1,0.12092190863140584,0.050115359500834365,294800.0,0.9999999664294608,Reject,1
27723,862862,1075870,14000.0,14000.0,14000.0,36 months,11.99,464.94,8 years,RENT,35000.0,Verified,Aug-11,small_business,630xx,MO,19.68,0.0,oct-06,2.0,,6.0,0.0,2552.0,35.90%,7.0,2610.21,2610.21,1224.47,669.64,mar-12,500.0,,jun-12,1,0.4,0.159408,167860.0,0.9999895764780496,Reject,1
26646,599732,769790,12000.0,12000.0,11797.44607,60 months,5.79,230.83,10+ years,MORTGAGE,74265.0,Verified,oct-10,major_purchase,145xx,NY,10.65,0.0,mar-94,1.0,,10.0,0.0,30013.0,10.10%,30.0,13279.04409,13054.37,12000.0,1279.04,mar-13,6260.06,,mar-13,0,0.16158351848111493,0.03729832357099576,69480.0,3.6529741222567145e-05,Approve,0
16404,1020393,1249164,13500.0,13500.0,13475.0,60 months,7.9,273.09,5 years,RENT,27000.0,Verified,nov-11,debt_consolidation,327xx,FL,17.33,0.0,Dec-00,0.0,,11.0,0.0,15200.0,37.80%,17.0,14976.75,14949.09,12129.64,2847.11,jun-16,273.09,jul-16,jun-16,0,0.5,0.12137333333333333,106650.0,0.0023377666693328125,Approve,0
21841,438882,529303,2500.0,2500.0,2500.0,36 months,7.74,78.05,9 years,MORTGAGE,42000.0,Not Verified,sept-09,other,164xx,PA,6.49,0.0,Apr-92,1.0,60.0,8.0,0.0,967.0,10.10%,20.0,2643.050291,2643.05,2500.0,143.05,Aug-10,1.16,,oct-12,0,0.05952380952380952,0.022299999999999997,19350.0,1.1016190903347285e-05,Approve,0
9561,971859,1193616,12000.0,12000.0,12000.0,36 months,15.27,417.58,2 years,MORTGAGE,170000.0,Verified,oct-11,other,303xx,GA,17.91,0.0,Jan-98,2.0,33.0,19.0,0.0,109990.0,66.30%,36.0,3497.51,3497.51,1923.56,995.09,may-12,417.58,,Dec-12,1,0.07058823529411765,0.029476235294117647,183240.0,0.9999961638638646,Reject,1
30672,493498,631431,10000.0,10000.0,9975.0,36 months,7.51,311.1,9 years,MORTGAGE,120000.0,Not Verified,mar-10,home_improvement,078xx,NJ,8.97,0.0,Dec-90,2.0,,7.0,0.0,7158.0,46.20%,19.0,11199.74497,11171.75,10000.0,1199.74,mar-13,345.57,,jun-16,0,0.08333333333333333,0.031110000000000002,75100.0,1.4287993937410015e-05,Approve,0
21243,885095,1100688,5000.0,5000.0,4700.0,36 months,11.71,165.38,10+ years,MORTGAGE,110000.0,Verified,sept-11,vacation,853xx,AZ,15.07,0.0,jun-04,0.0,,9.0,1.0,7030.0,59.10%,19.0,5930.007083,5574.21,5000.0,930.01,may-14,979.22,,jun-16,0,0.045454545454545456,0.018041454545454545,58550.00000000001,0.0001964382174440322,Approve,0
26819,831232,1040441,22500.0,22500.0,22500.0,60 months,13.49,517.61,3 years,RENT,50000.0,Verified,Aug-11,small_business,606xx,IL,19.44,0.0,nov-01,0.0,,12.0,0.0,3493.0,23%,34.0,30792.97996,30792.98,22500.0,8292.98,nov-15,5430.09,,nov-15,0,0.45,0.1242264,303525.0,5.575774349764675e-05,Approve,0
13272,472214,596215,22600.0,22600.0,22600.0,36 months,14.96,782.98,10+ years,OWN,130000.0,Not Verified,Dec-09,car,100xx,NY,7.88,1.0,sept-95,0.0,10.0,4.0,0.0,255.0,0.80%,10.0,28187.37045,28187.37,22600.0,5587.37,Jan-13,793.17,,feb-13,0,0.17384615384615384,0.07227507692307693,338096.0,1.9731377632118038e-05,Approve,0
10151,499449,641069,10000.0,10000.0,9975.0,36 months,13.48,339.25,10+ years,RENT,35000.0,Not Verified,Apr-10,debt_consolidation,191xx,PA,8.54,0.0,oct-99,1.0,39.0,7.0,0.0,3325.0,49.60%,13.0,12080.44263,12050.24,10000.0,2080.44,Aug-12,2959.17,,mar-16,0,0.2857142857142857,0.11631428571428572,134800.0,5.196132752689867e-05,Approve,0
36802,439124,529960,3000.0,3000.0,3000.0,36 months,11.48,98.91,2 years,RENT,52000.0,Not Verified,sept-09,other,902xx,CA,21.72,0.0,Aug-97,0.0,,11.0,0.0,11791.0,63.70%,24.0,3560.560628,3560.56,3000.0,560.56,sept-12,106.99,,jun-16,0,0.057692307692307696,0.022825384615384615,34440.0,0.0002738026314764007,Approve,0
8668,518434,670131,16000.0,11500.0,10225.0,60 months,17.19,286.99,10+ years,MORTGAGE,118527.0,Verified,may-10,debt_consolidation,806xx,CO,4.38,1.0,Jan-91,2.0,13.0,6.0,0.0,1944.0,28.20%,35.0,588.86,523.58,229.46,329.41,Aug-10,588.98,,jun-16,1,0.13499033975381136,0.029055658204459746,275040.0,0.9999995197771497,Reject,1
5164,565042,726974,18000.0,18000.0,18000.0,36 months,11.86,596.66,10+ years,MORTGAGE,72000.0,Source Verified,Aug-10,debt_consolidation,320xx,FL,7.88,1.0,may-92,1.0,4.0,23.0,0.0,4155.0,11.70%,52.0,18178.83,18178.83,18000.0,178.83,oct-10,18180.15,,sept-10,0,0.25,0.09944333333333333,213480.0,2.035906256114608e-06,Approve,0
3446,666646,852291,3850.0,3850.0,3850.0,36 months,11.11,126.25,2 years,MORTGAGE,77000.0,Verified,feb-11,small_business,200xx,DC,9.54,0.0,mar-04,1.0,24.0,6.0,0.0,1071.0,76.50%,13.0,4544.935445,4544.94,3850.0,694.94,feb-14,137.39,,feb-14,0,0.05,0.019675324675324676,42773.5,0.00011283919525546864,Approve,0
10397,150070,150059,10000.0,10000.0,149.9949762,36 months,10.91,326.97,2 years,RENT,75000.0,Not Verified,nov-07,debt_consolidation,346xx,FL,8.0,0.0,nov-01,8.0,61.0,7.0,1.0,1170.0,49.10%,13.0,5642.35,83.89,2717.29,1074.3,Apr-09,195.81,Dec-10,Dec-10,1,0.13333333333333333,0.052315200000000006,109100.0,0.9998837264178975,Reject,1
35162,594924,763875,8000.0,8000.0,8000.0,36 months,13.98,273.35,3 years,MORTGAGE,100000.0,Not Verified,oct-10,debt_consolidation,981xx,WA,18.94,0.0,Dec-94,1.0,61.0,9.0,0.0,24389.0,86.20%,33.0,9566.677877,9566.68,8000.0,1566.68,sept-12,3560.8,,sept-12,0,0.08,0.032802000000000005,111840.0,1.6475785089112618e-05,Approve,0
36808,723887,908550,9700.0,9700.0,9700.0,36 months,9.63,311.31,10+ years,MORTGAGE,40800.0,Source Verified,Apr-11,credit_card,193xx,PA,18.06,0.0,feb-68,1.0,39.0,8.0,0.0,13559.0,52%,34.0,11207.1354,11207.14,9700.0,1507.14,Apr-14,325.58,,Apr-14,0,0.23774509803921567,0.09156176470588236,93411.00000000001,7.368206687716315e-05,Approve,0
38227,503885,648603,5950.0,5950.0,5850.0,36 months,12.73,199.72,3 years,RENT,612000.0,Verified,Apr-10,credit_card,857xx,AZ,1.66,0.0,Jan-01,1.0,,13.0,0.0,16508.0,47.20%,37.0,6075.191835,5973.09,5950.0,125.19,jul-10,2.0,,jun-16,0,0.009722222222222222,0.003916078431372549,75743.5,0.00010086230933770789,Approve,0
23807,991766,1215801,9000.0,9000.0,9000.0,36 months,10.65,293.16,4 years,RENT,44640.0,Not Verified,oct-11,debt_consolidation,328xx,FL,24.27,0.0,Aug-00,1.0,,4.0,0.0,10707.0,85.70%,36.0,10293.66434,10293.66,9000.0,1293.66,sept-13,4145.44,,jun-16,0,0.20161290322580644,0.07880645161290323,95850.0,0.0024757370740813188,Approve,0
950,565938,728063,22000.0,18650.0,18625.0,60 months,16.45,458.01,10+ years,MORTGAGE,120000.0,Source Verified,Aug-10,debt_consolidation,920xx,CA,2.32,2.0,may-88,1.0,10.0,7.0,0.0,6524.0,68%,25.0,14237.18,14218.13,2379.91,2647.75,Aug-11,458.01,,jun-16,1,0.18333333333333332,0.045801,361900.0,0.9999980301353261,Reject,1
31486,442381,537306,20000.0,20000.0,19050.0,36 months,14.26,686.12,1 year,MORTGAGE,70000.0,Source Verified,sept-09,credit_card,773xx,TX,13.68,0.0,may-96,1.0,,14.0,0.0,27561.0,80.80%,34.0,21997.978,20953.07,20000.0,1997.98,jul-10,18372.64,,jul-10,0,0.2857142857142857,0.11762057142857144,285200.0,3.0442122357507826e-07,Approve,0
21483,687214,877181,14000.0,14000.0,14000.0,60 months,10.37,300.02,5 years,RENT,70000.0,Not Verified,mar-11,debt_consolidation,021xx,MA,8.69,0.0,Jan-01,0.0,,4.0,0.0,961.0,4.70%,25.0,14735.81909,14735.82,14000.0,735.82,oct-11,11101.93,,Jan-16,0,0.2,0.051432,145180.0,1.406525138161159e-05,Approve,0
13023,542553,700131,15000.0,15000.0,14446.32008,36 months,7.88,469.22,10+ years,RENT,44400.0,Source Verified,jul-10,debt_consolidation,150xx,PA,22.59,0.0,nov-98,0.0,,19.0,0.0,11228.0,29.30%,37.0,16892.6105,16227.91,15000.0,1892.61,jul-13,487.75,,jun-16,0,0.33783783783783783,0.12681621621621622,118200.0,0.00022930358335159618,Approve,0
15784,847317,1058790,22000.0,22000.0,22000.0,60 months,13.49,506.11,3 years,MORTGAGE,45000.0,Verified,Aug-11,house,758xx,TX,7.97,0.0,Apr-86,0.0,,4.0,0.0,13093.0,91.60%,34.0,8096.74,8096.74,4501.68,3583.28,Dec-12,506.11,,jun-16,1,0.4888888888888889,0.13496266666666665,296780.0,0.9999998784150724,Reject,1
37533,846279,1057655,10000.0,10000.0,10000.0,36 months,10.59,325.45,3 years,RENT,55000.0,Not Verified,Aug-11,debt_consolidation,606xx,IL,13.4,0.0,sept-98,1.0,,11.0,0.0,16657.0,82.50%,37.0,11707.64162,11707.64,10000.0,1707.64,jun-14,990.95,,jun-16,0,0.18181818181818182,0.07100727272727272,105900.0,0.00023933359935123178,Approve,0
37592,799790,1005023,5000.0,5000.0,5000.0,36 months,6.99,154.37,1 year,RENT,52000.0,Source Verified,jul-11,credit_card,070xx,NJ,9.74,0.0,Jan-00,0.0,,6.0,0.0,18035.0,56.70%,16.0,5557.025543,5557.03,5000.0,557.03,jul-14,160.94,,jun-16,0,0.09615384615384616,0.03562384615384615,34950.0,0.00031116156803801475,Approve,0
19977,462505,578616,4800.0,4800.0,4733.820706,36 months,15.31,167.12,< 1 year,MORTGAGE,46214.0,Not Verified,Dec-09,medical,922xx,CA,22.62,0.0,Apr-00,5.0,37.0,7.0,0.0,4619.0,81%,12.0,5429.536314,5351.76,4800.0,629.54,mar-11,2192.56,Apr-11,Apr-16,0,0.10386462976587181,0.043394642316181245,73488.0,0.0001041579886774562,Approve,0
35820,1058084,1289660,14000.0,14000.0,14000.0,36 months,12.42,467.82,4 years,MORTGAGE,88000.0,Not Verified,Dec-11,debt_consolidation,285xx,NC,9.63,0.0,Dec-93,1.0,,11.0,0.0,11271.0,70.90%,22.0,16841.25001,16841.25,14000.0,2841.25,Jan-15,482.9,,Jan-15,0,0.1590909090909091,0.06379363636363637,173880.0,0.00047221992341659765,Approve,0
6633,968019,1188963,5000.0,5000.0,5000.0,36 months,15.27,173.99,1 year,MORTGAGE,60000.0,Not Verified,oct-11,home_improvement,150xx,PA,11.72,1.0,sept-90,3.0,6.0,12.0,1.0,8477.0,82.80%,25.0,6263.570821,6263.57,5000.0,1263.57,oct-14,198.69,,oct-14,0,0.08333333333333333,0.034798,76350.0,6.630970992750862e-05,Approve,0
1878,1058959,1290760,16500.0,16500.0,16500.0,36 months,16.77,586.39,2 years,RENT,110000.0,Verified,Dec-11,debt_consolidation,100xx,NY,10.22,0.0,jul-95,1.0,70.0,12.0,0.0,22329.0,70.20%,25.0,21109.71999,21109.72,16500.0,4609.72,Dec-14,604.94,,Dec-14,0,0.15,0.06396981818181818,276705.0,0.0008950961584522128,Approve,0
14189,536541,693140,12000.0,12000.0,12000.0,60 months,16.45,294.7,10+ years,RENT,90672.0,Verified,jun-10,house,951xx,CA,6.39,0.0,jun-96,5.0,50.0,7.0,0.0,52.0,2.50%,16.0,13157.33,13157.33,945.11,1115.99,feb-11,589.4,jul-11,jun-16,1,0.1323451561672843,0.03900211752249867,197400.0,0.9999985869283984,Reject,1
26221,478080,606874,5000.0,5000.0,4875.0,36 months,7.74,156.1,3 years,MORTGAGE,30000.0,Not Verified,Jan-10,debt_consolidation,014xx,MA,7.96,0.0,Aug-98,0.0,,16.0,0.0,3067.0,11.90%,46.0,5619.904566,5479.41,5000.0,619.9,feb-13,160.4,,Aug-15,0,0.16666666666666666,0.062439999999999996,38700.0,5.9733077997781166e-05,Approve,0
34006,535326,691737,6000.0,6000.0,5911.616658,60 months,13.61,138.4,5 years,RENT,48000.0,Not Verified,jun-10,car,303xx,GA,8.2,0.0,jun-06,0.0,,5.0,0.0,2549.0,28.60%,5.0,7733.441577,7572.02,6000.0,1733.44,mar-13,3451.32,,jun-16,0,0.125,0.034600000000000006,81660.0,0.00012343419878322294,Approve,0
27932,435909,521195,2400.0,2400.0,2400.0,36 months,8.94,76.26,9 years,RENT,22790.0,Not Verified,Aug-09,moving,731xx,OK,17.06,0.0,feb-92,0.0,,3.0,0.0,8043.0,29.20%,21.0,2499.943569,2499.94,2400.0,99.94,mar-10,2020.12,,mar-10,0,0.10530934620447564,0.04015445370776657,21456.0,3.462320392465108e-05,Approve,0
24124,1033120,1262685,15000.0,15000.0,14975.0,60 months,15.27,358.98,10+ years,RENT,29000.0,Verified,Dec-11,credit_card,937xx,CA,11.88,0.0,feb-95,1.0,,3.0,0.0,10265.0,73.80%,16.0,19309.0,19276.91,12897.19,6411.81,jun-16,358.98,jul-16,jun-16,0,0.5172413793103449,0.14854344827586208,229050.0,0.010292562470941886,Approve,0
17644,1008625,1235112,19000.0,19000.0,19000.0,60 months,17.58,478.15,< 1 year,MORTGAGE,100000.0,Source Verified,nov-11,debt_consolidation,606xx,IL,9.53,0.0,mar-92,2.0,,16.0,0.0,19066.0,44.50%,29.0,28251.60003,28251.6,19000.0,9251.6,nov-15,5778.55,,Dec-15,0,0.19,0.05737799999999999,334019.99999999994,0.0004489399737278854,Approve,0
30427,363405,373362,12000.0,12000.0,7902.458522,36 months,15.57,419.35,< 1 year,RENT,46000.0,Not Verified,nov-08,debt_consolidation,940xx,CA,12.5,0.0,oct-03,1.0,,6.0,0.0,12376.0,97.40%,9.0,15043.18889,9733.95,11999.99,3043.2,Aug-11,2055.71,,oct-11,0,0.2608695652173913,0.10939565217391306,186840.0,9.643794841832262e-05,Approve,0
23673,487506,621489,5000.0,5000.0,5000.0,36 months,7.51,155.55,2 years,RENT,47000.0,Not Verified,feb-10,other,021xx,MA,12.77,0.0,oct-00,0.0,,6.0,0.0,7326.0,18.20%,10.0,5599.814013,5599.81,5000.0,599.81,mar-13,168.69,,feb-15,0,0.10638297872340426,0.03971489361702128,37550.0,2.5621752438854957e-05,Approve,0
34938,487191,621001,13000.0,13000.0,12975.0,36 months,13.48,441.02,1 year,RENT,40000.0,Not Verified,feb-10,credit_card,975xx,OR,24.66,0.0,Dec-95,0.0,54.0,8.0,0.0,17325.0,70.10%,17.0,14524.92641,14496.99,13000.0,1524.93,mar-11,9682.31,,mar-11,0,0.325,0.132306,175240.0,9.530717550954185e-07,Approve,0
34264,556376,716443,8000.0,8000.0,7500.0,36 months,7.51,248.89,9 years,MORTGAGE,120000.0,Verified,Aug-10,home_improvement,801xx,CO,2.54,0.0,nov-87,4.0,,16.0,0.0,3336.0,3.70%,46.0,8247.60564,7732.14,8000.0,247.61,feb-11,5159.14,,feb-11,0,0.06666666666666667,0.024888999999999998,60080.0,1.7973327015920116e-05,Approve,0
36407,377962,402530,8000.0,8000.0,3471.021371,36 months,13.16,270.17,2 years,OWN,48000.0,Verified,feb-09,small_business,026xx,MA,4.42,0.0,Jan-95,5.0,73.0,6.0,1.0,5684.0,83.60%,9.0,3760.62,1624.41,2452.31,1044.76,Apr-10,275.57,sept-10,sept-10,1,0.16666666666666666,0.0675425,105280.0,0.9998549497584737,Reject,1
27222,841825,1052417,18825.0,18825.0,17386.43028,60 months,16.49,462.71,7 years,RENT,30000.0,Source Verified,Aug-11,debt_consolidation,907xx,CA,18.96,0.0,sept-03,0.0,,4.0,0.0,19817.0,72.60%,10.0,25500.69642,22477.42,18825.0,6675.7,Apr-14,11172.27,,Jan-16,0,0.6275,0.18508399999999997,310424.24999999994,5.934242667816556e-05,Approve,0
13477,529719,667250,25000.0,15700.0,15441.57541,60 months,13.23,359.08,6 years,MORTGAGE,130000.0,Verified,jun-10,debt_consolidation,070xx,NJ,23.22,0.0,Dec-87,1.0,,11.0,0.0,124406.0,50.50%,36.0,21544.33538,21084.74,15700.0,5844.34,jul-15,372.6,,jun-16,0,0.19230769230769232,0.03314584615384615,330750.0,0.0005392155603449137,Approve,0
16424,366951,379939,19200.0,19200.0,3099.99639,36 months,12.84,645.47,5 years,MORTGAGE,102000.0,Verified,Dec-08,debt_consolidation,329xx,FL,20.21,0.0,sept-83,2.0,53.0,23.0,0.0,8776.0,25.20%,47.0,22244.18,3586.71,12211.32,4496.1,oct-11,317.93,,Jan-12,1,0.18823529411764706,0.07593764705882353,246528.0,0.9999849716023973,Reject,1
17070,1035743,1265601,5600.0,5600.0,5600.0,36 months,13.49,190.02,< 1 year,RENT,30000.0,Source Verified,Dec-11,debt_consolidation,995xx,AK,24.04,0.0,Dec-97,1.0,,6.0,0.0,18028.0,68.30%,26.0,6749.369408,6749.37,5600.0,1149.37,Apr-14,122.84,,jun-16,0,0.18666666666666668,0.076008,75544.0,0.0035956812646933513,Approve,0
16409,424264,499882,7200.0,7200.0,7175.0,36 months,15.05,249.78,1 year,MORTGAGE,39000.0,Source Verified,jul-09,debt_consolidation,334xx,FL,18.98,1.0,jun-01,7.0,6.0,8.0,0.0,5125.0,64.10%,14.0,9007.226847,8975.95,7200.0,1792.23,Aug-12,29.05,sept-12,feb-16,0,0.18461538461538463,0.07685538461538462,108360.0,0.00010683486959578958,Approve,0
16403,1053767,1285369,8875.0,8875.0,8875.0,36 months,8.9,281.81,10+ years,MORTGAGE,58000.0,Verified,Dec-11,debt_consolidation,770xx,TX,28.84,0.0,sept-02,0.0,,8.0,0.0,9605.0,64.50%,22.0,10043.07541,10043.08,8875.0,1168.08,may-14,163.16,,jun-16,0,0.15301724137931033,0.058305517241379314,78987.5,0.0011482424012741411,Approve,0
32299,978303,1201355,16000.0,16000.0,15875.0,60 months,14.65,377.71,< 1 year,RENT,35000.0,Verified,oct-11,home_improvement,328xx,FL,3.33,0.0,Jan-04,6.0,,9.0,0.0,2414.0,27.10%,19.0,16196.42,16069.89,16000.0,196.42,nov-11,16197.31,,may-16,0,0.45714285714285713,0.1295005714285714,234400.0,5.823132490287401e-05,Approve,0
5294,567953,730615,5000.0,5000.0,5000.0,36 months,15.21,173.85,6 years,MORTGAGE,126000.0,Verified,Aug-10,debt_consolidation,935xx,CA,12.32,0.0,mar-83,4.0,50.0,10.0,0.0,3751.0,67%,15.0,6258.74498,6258.74,5000.0,1258.74,sept-13,194.26,oct-13,jun-16,0,0.03968253968253968,0.016557142857142857,76050.0,0.000558195066980884,Approve,0
32444,978372,1201209,6025.0,6025.0,5775.0,36 months,10.65,196.26,6 years,RENT,48000.0,Not Verified,oct-11,debt_consolidation,454xx,OH,16.48,0.0,nov-02,0.0,,11.0,0.0,18736.0,68.90%,18.0,7065.091775,6771.93,6025.0,1040.09,oct-14,201.74,,jun-16,0,0.12552083333333333,0.049065,64166.25,0.0012339671961322611,Approve,0
18315,468516,590124,5000.0,5000.0,4950.0,36 months,11.83,165.67,< 1 year,MORTGAGE,48996.0,Not Verified,Dec-09,other,799xx,TX,24.39,0.0,Jan-95,1.0,,10.0,1.0,8873.0,63.40%,15.0,5954.461152,5894.92,5000.0,954.46,oct-12,670.03,,sept-12,0,0.10204914686913218,0.0405755571883419,59150.0,9.711478262368701e-06,Approve,0
